ID,NAME,LON,LAT
630077,CAMPANULA SERRATA,19.07333333000,48.89027778000
630078,CAMPANULA SERRATA,19.07805556000,48.89833333000
630079,CAMPANULA SERRATA,19.08055556000,48.89916667000
630081,CAMPANULA SERRATA,19.11666667000,48.93333333000
630082,CAMPANULA SERRATA,19.08333333000,48.90861111000
630083,CAMPANULA SERRATA,19.08055556000,48.89666667000
630084,CAMPANULA SERRATA,19.07638889000,48.89361111000
630085,CAMPANULA SERRATA,19.08055556000,48.88416667000
630087,CAMPANULA SERRATA,19.17916667000,48.96194444000
630088,CAMPANULA SERRATA,19.22083333000,48.89222222000
630089,CAMPANULA SERRATA,19.22305556000,48.89444444000
630090,CAMPANULA SERRATA,19.21666667000,48.89222222000
630091,CAMPANULA SERRATA,19.22083333000,48.89416667000
630092,CAMPANULA SERRATA,19.22222222000,48.89722222000
630093,CAMPANULA SERRATA,19.41305556000,48.88611111000
630094,CAMPANULA SERRATA,19.04444444000,48.88611111000
630095,CAMPANULA SERRATA,19.04166667000,48.88666667000
630096,CAMPANULA SERRATA,19.04666667000,48.88861111000
630097,CAMPANULA SERRATA,19.05000000000,48.88750000000
630098,CAMPANULA SERRATA,19.06805556000,48.99777778000
630099,CAMPANULA SERRATA,19.06722222000,48.99722222000
630100,CAMPANULA SERRATA,19.06722222000,48.99694444000
630103,CAMPANULA SERRATA,19.04083333000,48.87916667000
630104,CAMPANULA SERRATA,19.05555556000,48.87055556000
630105,CAMPANULA SERRATA,19.07500000000,48.87972222000
630106,CAMPANULA SERRATA,19.07361111000,48.89500000000
630107,CAMPANULA SERRATA,19.11250000000,48.93611111000
630109,CAMPANULA SERRATA,19.11111111000,48.93611111000
630110,CAMPANULA SERRATA,19.11138889000,48.93611111000
630111,CAMPANULA SERRATA,19.11166667000,48.93583333000
630112,CAMPANULA SERRATA,19.07638889000,48.91333333000
630113,CAMPANULA SERRATA,19.07555556000,48.91305556000
630114,CAMPANULA SERRATA,19.07583333000,48.91361111000
630115,CAMPANULA SERRATA,19.07555556000,48.91388889000
630116,CAMPANULA SERRATA,19.07527778000,48.91166667000
630117,CAMPANULA SERRATA,19.07361111000,48.91305556000
630118,CAMPANULA SERRATA,19.08611111000,48.93888889000
630119,CAMPANULA SERRATA,19.11111111000,48.94361111000
